Date,AAPL,CAD,EXC,FBNDX,GBP,GE,INTC,PFE,SPGSCI,SPY,VBTIX,XPT
2004-12-21,1.137321,0.81300813,31.041368,7.55,1.928,223.203033,23.49,23.690702,326.2365,120.389999,10.29,842.5
2004-12-22,1.138393,0.80554213,31.348074,7.54,1.9169,221.221405,23.450001,24.620493,319.3767,120.68,10.28,842.0
2004-12-23,1.143036,0.811490708,31.490728,7.54,1.9236,220.801056,23.540001,24.734344,318.206,120.769997,10.28,843.25
2004-12-27,1.127857,0.82047916,31.52639,7.52,1.9337,219.600067,23.370001,25.142315,305.137,120.519997,10.25,867.5
2004-12-28,1.146071,0.821692687,31.718973,7.51,1.9281,220.320663,23.280001,25.559772,306.7903,121.18,10.24,867.5
2004-12-29,1.150714,0.825218683,31.883024,7.5,1.9184,219.540024,23.25,25.863379,310.7184,121.360001,10.23,865.0
2004-12-30,1.157143,0.830495806,31.661913,7.52,1.9255,219.780212,23.25,25.626186,310.6612,121.129997,10.26,860.25
2004-12-31,1.15,0.832015975,31.433666,7.53,1.9182,219.179733,23.389999,25.512335,310.4673,120.870003,10.27,861.5
2005-01-03,1.130179,0.828020204,30.834522,7.53,1.9044,219.720169,23.07,25.094877,304.1925,120.300003,10.27,855.0
2005-01-04,1.141786,0.81679327,30.627674,7.51,1.8825,217.078003,22.610001,25.094877,308.8011,118.830002,10.24,844.0
2005-01-05,1.151786,0.815926893,30.171185,7.51,1.8829,215.756927,22.389999,24.924099,306.2471,118.010002,10.24,847.5
2005-01-06,1.152679,0.809454428,30.285307,7.51,1.8754,217.498352,22.459999,24.943073,317.1966,118.610001,10.25,845.5
2005-01-07,1.236607,0.811951932,29.978601,7.51,1.8712,216.177261,22.799999,24.952562,316.8364,118.440002,10.24,841.5
2005-01-10,1.231429,0.817460966,30.249643,7.51,1.8753,215.636826,22.879999,25.085388,317.8814,119.0,10.25,848.0
2005-01-11,1.152857,0.820142705,30.085592,7.52,1.8782,212.57431,22.540001,24.810247,319.0152,118.18,10.26,861.0
2005-01-12,1.168929,0.831946755,30.285307,7.53,1.8909,214.255692,23.16,24.696396,320.3361,118.57,10.27,861.5
2005-01-13,1.246429,0.831739167,30.620543,7.54,1.8825,211.553467,22.82,24.032257,330.3758,117.620003,10.29,860.0
2005-01-14,1.253571,0.821422704,30.69187,7.53,1.8705,213.294907,23.02,23.956356,330.4464,118.239998,10.27,855.5
2005-01-18,1.261607,0.817795224,30.93438,7.54,1.8665,215.937073,22.940001,24.003796,329.2719,119.470001,10.28,860.0
2005-01-19,1.247857,0.814531237,30.77746,7.54,1.8711,212.814514,22.6,23.605312,328.2237,118.220001,10.28,868.0
2005-01-20,1.258214,0.810175808,30.406563,7.55,1.872,212.394165,22.58,23.70019,326.1654,117.5,10.3,862.5
2005-01-21,1.25875,0.818263645,30.199715,7.56,1.8771,210.952988,22.42,23.225805,331.9326,116.779999,10.31,867.5
2005-01-24,1.263571,0.816193275,30.56348,7.56,1.8808,211.733627,21.99,23.017078,334.3407,116.550003,10.31,872.0
2005-01-25,1.286607,0.809126952,30.328102,7.54,1.8642,214.375793,22.26,23.330172,338.1748,116.879997,10.29,860.5
2005-01-26,1.290179,0.811490708,31.098431,7.54,1.8822,213.114761,22.42,23.330172,336.1129,117.230003,10.28,867.5
2005-01-27,1.297143,0.808211428,31.212553,7.54,1.8896,213.835342,22.309999,23.41556,334.7884,117.43,10.28,867.5
2005-01-28,1.321071,0.807167649,31.455065,7.56,1.8881,214.676041,22.24,23.102467,326.9911,117.43,10.3,871.5
2005-01-31,1.373214,0.806581707,31.562054,7.56,1.8829,216.957901,22.450001,22.922201,331.4828,118.160004,10.3,871.0
2005-02-01,1.384464,0.808865162,32.275322,7.56,1.884,217.858643,22.629999,22.637571,326.8229,118.910004,10.3,876.0
2005-02-02,1.421964,0.80755875,32.146935,7.56,1.8859,217.678497,22.58,22.836811,323.8281,119.269997,10.3,871.5
2005-02-03,1.389464,0.805931657,32.310986,7.55,1.8822,216.59761,22.379999,22.685009,320.9044,118.959999,10.29,865.5
2005-02-04,1.407857,0.800256082,32.631954,7.58,1.8758,217.678497,23.0,22.988615,320.3523,120.230003,10.33,864.0
2005-02-07,1.409643,0.796558866,32.738945,7.59,1.8575,217.558395,22.91,23.633776,315.6633,120.07,10.34,869.0
2005-02-08,1.444643,0.80211759,32.696148,7.59,1.8548,218.759384,23.41,24.240988,318.1024,120.209999,10.34,855.5
2005-02-09,1.406071,0.801410482,32.746078,7.61,1.8583,216.717712,23.299999,23.766603,319.9891,119.309998,10.36,848.5
2005-02-10,1.399286,0.805023346,32.596291,7.58,1.8687,216.477509,23.5,23.766603,328.8077,119.739998,10.33,865.5
2005-02-11,1.450179,0.808799741,32.282455,7.58,1.8686,217.558395,24.17,23.861481,329.3179,120.769997,10.31,870.0
2005-02-14,1.51125,0.811227387,32.353779,7.58,1.8867,218.098846,24.309999,24.174574,330.3426,120.68,10.32,877.0
2005-02-15,1.57875,0.812677773,32.03281,7.57,1.8972,218.51918,24.469999,23.927895,330.5318,121.129997,10.31,856.0
2005-02-16,1.609464,0.808407437,32.389442,7.56,1.8854,217.498352,24.139999,23.671726,334.1177,121.209999,10.29,856.0
2005-02-17,1.568036,0.813074234,32.054207,7.56,1.8953,216.357407,23.629999,23.776091,331.4112,120.230003,10.28,864.5
2005-02-18,1.550179,0.812083807,31.697575,7.54,1.8943,215.45668,24.02,25.426945,334.6038,120.389999,10.25,864.5
2005-02-22,1.523036,0.816259897,31.019972,7.53,1.9118,212.274063,23.76,25.227703,348.6693,118.599998,10.24,874.0
2005-02-23,1.575536,0.803083842,31.305279,7.53,1.9086,211.793671,23.309999,24.962049,350.0359,119.449997,10.25,863.5
2005-02-24,1.588036,0.807167649,31.68331,7.53,1.9096,213.475052,23.700001,25.047438,350.6005,120.239998,10.24,863.0
2005-02-25,1.589107,0.80749354,32.453636,7.53,1.9194,213.895401,24.09,25.483871,352.9121,121.43,10.24,860.5
2005-02-28,1.602143,0.810438447,32.353779,7.5,1.9211,211.373322,23.99,24.943073,355.8531,120.629997,10.2,865.0
2005-03-01,1.589286,0.80567193,32.125534,7.5,1.9213,211.493423,24.620001,25.246679,355.0824,121.230003,10.19,863.5
2005-03-02,1.575714,0.807167649,32.4893,7.5,1.9139,213.775299,24.52,25.246679,362.0893,121.169998,10.19,864.0
2005-03-03,1.4925,0.803923145,32.46077,7.5,1.9068,213.475052,24.5,25.227703,364.7761,121.220001,10.19,866.0
2005-03-04,1.528929,0.812017864,33.238232,7.52,1.9227,216.897858,24.68,25.474382,365.0636,122.730003,10.22,869.5
2005-03-07,1.526786,0.813338756,33.41655,7.53,1.9145,216.957901,25.110001,25.787476,365.337,122.790001,10.23,865.0
2005-03-08,1.4475,0.824402308,33.152637,7.51,1.9292,216.537567,24.799999,25.388994,371.5763,122.330002,10.2,874.5
2005-03-09,1.405357,0.828431779,32.639088,7.47,1.9254,214.615982,24.84,25.37002,373.67,120.970001,10.14,871.0
2005-03-10,1.4225,0.829875519,33.209702,7.48,1.9226,216.957901,24.85,25.379507,368.8168,121.239998,10.16,869.0
2005-03-11,1.438214,0.828912467,32.888729,7.46,1.9265,215.096375,24.200001,25.009487,373.9973,120.389999,10.12,868.5
2005-03-14,1.44,0.828431779,33.288158,7.46,1.9137,217.498352,24.27,25.170778,376.0674,121.139999,10.13,870.5
2005-03-15,1.462857,0.828294542,33.038517,7.45,1.9131,216.177261,23.879999,24.943073,378.5847,120.139999,10.12,875.5
2005-03-16,1.470714,0.829806655,32.503567,7.45,1.9263,213.835342,23.540001,24.71537,384.9846,119.120003,10.12,887.0
2005-03-17,1.508929,0.832500833,32.589157,7.46,1.9252,212.394165,23.41,24.67742,384.8151,119.360001,10.14,878.5
2005-03-18,1.534286,0.831531681,32.596291,7.45,1.922,215.45668,23.41,24.506641,385.2551,118.540001,10.12,878.0
2005-03-21,1.560714,0.825559316,32.5107,7.44,1.8966,216.23732,23.5,24.39279,385.1418,118.099998,10.11,870.0
2005-03-22,1.529643,0.827129859,31.68331,7.41,1.8861,213.174805,23.02,24.117647,380.4248,116.900002,10.07,865.5
2005-03-23,1.519643,0.822706705,31.340942,7.41,1.869,213.174805,23.389999,24.705881,371.6716,117.0,10.06,856.5
2005-03-24,1.517857,0.823655383,31.925819,7.41,1.869,214.555939,23.18,24.829222,374.8978,117.139999,10.07,861.5
2005-03-28,1.518929,0.820748523,32.289585,7.4,1.8667,215.997116,23.299999,24.886148,372.29,117.309998,10.05,857.5
2005-03-29,1.491071,0.826036676,31.754637,7.41,1.874,213.35495,23.15,24.326376,373.425,116.529999,10.07,861.5
2005-03-30,1.528571,0.821827745,32.182594,7.42,1.8784,217.37825,23.49,24.943073,374.2621,118.18,10.08,862.5
2005-03-31,1.488214,0.826173166,32.731812,7.44,1.8905,216.537567,23.23,24.924099,383.6221,117.959999,10.11,867.5
2005-04-01,1.460357,0.823519723,32.738945,7.45,1.8823,212.994659,23.01,24.810247,391.5963,117.43,10.13,861.5
2005-04-04,1.4675,0.818330606,32.496433,7.45,1.8755,211.613525,22.93,24.601519,389.4414,117.629997,10.12,856.5
2005-04-05,1.496071,0.821287779,32.674751,7.44,1.8813,213.174805,23.129999,25.521822,384.873,118.190002,10.11,858.0
2005-04-06,1.511786,0.818196694,32.4893,7.45,1.8808,213.174805,23.049999,25.483871,382.9102,118.599998,10.13,860.5
2005-04-07,1.555714,0.817728351,32.845936,7.44,1.8697,214.856186,23.41,25.521822,374.905,119.239998,10.11,865.0
2005-04-08,1.562143,0.814000814,32.382313,7.44,1.8856,214.615982,23.290001,25.237192,370.1062,118.0,10.1,860.0
2005-04-11,1.497143,0.810701257,33.074181,7.44,1.8909,215.096375,23.120001,25.104364,372.9524,118.089996,10.11,859.5
2005-04-12,1.523571,0.808015514,33.808846,7.47,1.8922,216.717712,23.219999,25.502846,367.656,118.699997,10.15,861.0
2005-04-13,1.465714,0.80749354,33.601997,7.47,1.8944,214.015488,22.82,25.882353,361.2,117.300003,10.15,864.0
2005-04-14,1.330714,0.805282654,33.437946,7.47,1.8815,213.174805,22.49,26.043644,364.4052,115.769997,10.16,862.0
2005-04-15,1.2625,0.802181935,32.646221,7.49,1.8927,214.676041,22.120001,26.290323,360.85,114.150002,10.18,863.0
2005-04-18,1.272143,0.801346262,32.931526,7.49,1.9038,216.177261,22.209999,26.185959,357.8416,114.5,10.19,862.5
2005-04-19,1.324643,0.808538163,33.487873,7.51,1.9183,216.177261,22.629999,26.015181,369.0183,115.410004,10.21,867.5
2005-04-20,1.268214,0.805088157,33.266762,7.51,1.9194,213.294907,22.66,25.388994,372.427,113.800003,10.21,874.5
2005-04-21,1.327857,0.807037366,33.380882,7.49,1.9085,216.897858,23.360001,25.853889,373.5882,116.010002,10.18,873.0
2005-04-22,1.267857,0.809847749,33.487873,7.5,1.9145,216.777756,23.24,25.825426,378.8347,115.57,10.19,874.5
2005-04-25,1.320714,0.808407437,33.880173,7.5,1.9111,218.459137,23.41,25.645161,376.294,116.330002,10.19,878.0
2005-04-26,1.2925,0.803148341,33.523537,7.49,1.9059,217.258148,23.32,25.531309,374.4883,115.199997,10.19,878.5
2005-04-27,1.283929,0.800512328,34.015694,7.5,1.9058,218.579239,23.51,25.540796,361.9153,115.650002,10.2,869.5
2005-04-28,1.269286,0.798594474,34.564907,7.52,1.9059,214.195633,23.190001,25.32258,362.0278,114.199997,10.22,865.5
2005-04-29,1.287857,0.794723039,35.306705,7.5,1.9088,217.37825,23.52,25.777988,353.6854,115.75,10.21,870.5
2005-05-02,1.301071,0.797448166,35.363766,7.51,1.895,217.678497,23.549999,26.005693,357.1423,116.400002,10.21,869.5
2005-05-03,1.293214,0.798658254,34.928673,7.5,1.8925,216.777756,23.83,26.091082,349.8885,116.599998,10.21,866.5
2005-05-04,1.326786,0.802697062,35.228245,7.51,1.9025,217.37825,24.110001,26.404175,352.5962,117.5,10.21,874.5
2005-05-05,1.31,0.802825947,34.928673,7.52,1.9068,215.27652,24.26,26.423149,354.208,117.459999,10.23,876.0
2005-05-06,1.33,0.804893754,34.750359,7.48,1.8903,215.27652,24.49,26.195446,354.7154,117.089996,10.18,871.5
2005-05-09,1.320357,0.807884957,34.586304,7.48,1.884,217.558395,24.799999,26.537003,358.4418,117.82,10.17,877.5
2005-05-10,1.300714,0.808799741,34.557774,7.49,1.8827,215.156433,24.67,26.242884,361.462,116.599998,10.2,878.0
2005-05-11,1.271786,0.801282051,34.094151,7.5,1.8729,217.318207,24.77,26.233397,355.6986,117.239998,10.2,881.5
2005-05-12,1.218929,0.799360512,33.523537,7.5,1.8653,215.396622,24.84,26.21442,348.013,115.949997,10.21,871.0
2005-05-13,1.241786,0.790263948,32.275322,7.51,1.8506,214.375793,25.120001,26.432638,346.4484,115.720001,10.23,865.0
2005-05-16,1.269643,0.787773751,32.132668,7.51,1.8385,217.618454,25.33,26.783682,344.4795,116.800003,10.22,851.5
2005-05-17,1.262857,0.790513834,32.239658,7.51,1.8337,218.939529,25.700001,26.755219,347.3633,117.580002,10.22,861.5
2005-05-18,1.28,0.793965859,32.767475,7.52,1.8403,221.581696,25.93,26.982922,342.4695,118.790001,10.24,861.5
2005-05-19,1.341071,0.794344269,33.216831,7.51,1.8376,221.701797,26.01,27.248577,341.5951,119.290001,10.23,865.5
2005-05-20,1.341071,0.789889415,33.41655,7.51,1.8271,222.18219,26.35,27.115749,341.0288,119.120003,10.22,862.0
2005-05-23,1.42,0.794596742,33.388016,7.53,1.8304,223.263077,26.5,27.286528,343.8405,119.779999,10.24,867.0
2005-05-24,1.417857,0.794028903,33.302425,7.54,1.8274,222.602539,26.959999,27.362429,345.7489,119.5,10.26,867.0
2005-05-25,1.420714,0.790888959,33.288158,7.54,1.8316,221.341507,27.0,27.201139,351.7714,119.410004,10.25,866.0
2005-05-26,1.455,0.789452909,33.395149,7.53,1.82,221.821899,27.370001,27.419355,352.0773,120.050003,10.24,863.0
2005-05-27,1.448571,0.797321001,33.47361,7.54,1.8243,221.461594,27.389999,26.897533,354.8499,120.25,10.25,863.5
2005-05-31,1.42,0.796876245,33.41655,7.56,1.8171,219.059631,26.959999,26.470589,354.8881,119.480003,10.28,862.0
2005-06-01,1.439286,0.801089482,34.315266,7.59,1.8094,221.761841,27.290001,26.726755,368.9709,120.5,10.32,869.5
2005-06-02,1.43,0.800768738,34.358059,7.6,1.8153,221.581696,27.59,26.755219,366.1164,120.760002,10.33,874.0
2005-06-03,1.365714,0.80211759,34.564907,7.52,1.8154,220.380707,27.33,26.527514,373.6246,120.150002,10.3,875.0
2005-06-06,1.354286,0.803535556,34.322395,7.52,1.8244,219.840271,27.17,26.574953,373.8316,120.040001,10.3,877.0
2005-06-07,1.305,0.802697062,34.643368,7.54,1.8352,221.221405,26.860001,26.527514,371.6844,120.129997,10.32,877.5
2005-06-08,1.318571,0.799296619,34.593437,7.52,1.8232,220.981201,27.1,26.233397,366.5692,119.910004,10.31,876.5
2005-06-09,1.344643,0.795544948,34.372326,7.51,1.8205,220.921158,27.700001,26.119545,375.8348,120.480003,10.29,873.0
2005-06-10,1.278929,0.798977309,34.950069,7.49,1.8126,219.960373,26.98,26.26186,372.4492,120.199997,10.26,869.5
2005-06-13,1.282143,0.796622321,34.536377,7.48,1.8068,219.47998,27.0,26.461102,382.9833,120.580002,10.24,874.0
2005-06-14,1.285714,0.798403194,34.51498,7.47,1.806,218.639282,26.700001,26.935484,379.8803,120.860001,10.23,875.5
2005-06-15,1.326071,0.808799741,34.621967,7.48,1.8227,218.098846,26.940001,26.973434,383.0029,121.089996,10.23,879.5
2005-06-16,1.356429,0.809126952,34.101284,7.49,1.8225,216.837814,27.120001,27.134726,387.4784,121.400002,10.25,887.0
2005-06-17,1.368214,0.81353726,34.721825,7.49,1.8309,219.179733,27.120001,27.305504,395.5577,121.360001,10.25,895.5
2005-06-20,1.343214,0.809454428,34.843082,7.48,1.8242,217.858643,26.9,27.286528,399.0615,121.400002,10.24,895.5
2005-06-21,1.352143,0.811886011,34.91441,7.5,1.8296,217.078003,27.18,27.144213,393.8229,121.470001,10.26,881.5
2005-06-22,1.376786,0.810044552,35.877319,7.52,1.8219,214.49588,27.110001,27.314991,389.8694,121.57,10.3,888.0
2005-06-23,1.388929,0.811359026,36.184025,7.52,1.8154,208.130661,26.77,27.419355,395.7464,119.860001,10.29,888.5
2005-06-24,1.348571,0.810438447,36.155491,7.53,1.8245,208.851257,26.1,27.058825,396.6528,118.980003,10.31,894.5
2005-06-27,1.325,0.812942037,36.198288,7.53,1.8287,207.830414,25.860001,26.641365,398.2278,119.150002,10.31,888.5
2005-06-28,1.3325,0.811490708,36.626247,7.52,1.8146,211.073074,26.33,26.470589,387.125,120.150002,10.29,882.5
2005-06-29,1.298929,0.81393456,36.105564,7.51,1.8065,210.172348,26.25,26.413662,382.9037,119.830002,10.28,885.5
2005-06-30,1.314643,0.816259897,36.611984,7.52,1.7915,208.070618,26.02,26.166983,379.7879,119.18,10.3,882.0
2005-07-01,1.303571,0.805023346,36.897289,7.5,1.7675,208.611053,26.209999,25.711575,390.7274,119.529999,10.26,870.5
2005-07-05,1.356429,0.804052424,36.911556,7.48,1.7566,208.490967,26.68,25.664137,398.5795,120.489998,10.23,857.0
2005-07-06,1.335357,0.808211428,35.891582,7.49,1.7541,206.088989,26.5,25.398481,408.2864,119.480003,10.24,862.25
2005-07-07,1.343929,0.814265939,36.376606,7.5,1.7448,205.248306,26.559999,25.379507,404.5506,119.949997,10.26,865.5
2005-07-08,1.366071,0.820344545,36.811699,7.48,1.7382,210.112289,27.280001,25.749525,399.8552,121.32,10.23,865.0
2005-07-11,1.360714,0.821085475,37.196861,7.48,1.7579,210.832886,27.700001,25.730551,396.2149,121.940002,10.23,869.5
2005-07-12,1.365714,0.830978893,37.760342,7.47,1.778,210.772827,27.75,25.683111,405.7446,122.260002,10.22,873.5
2005-07-13,1.369643,0.827883103,38.174038,7.47,1.7647,211.253235,27.59,25.834915,403.4703,122.43,10.21,872.5
2005-07-14,1.455357,0.824606251,37.482166,7.46,1.7566,213.955444,27.879999,26.185959,394.8434,122.910004,10.21,867.5
2005-07-15,1.483929,0.819269212,37.268188,7.46,1.752,213.35495,28.299999,26.157495,396.7495,122.839996,10.21,864.5
2005-07-18,1.481786,0.822030415,37.068474,7.45,1.7487,211.373322,28.23,25.853889,392.0871,122.349998,10.19,867.5
2005-07-19,1.5425,0.819873739,37.574894,7.46,1.7404,212.153961,28.709999,25.97723,391.8712,123.019997,10.2,867.5
2005-07-20,1.558214,0.819202097,37.824535,7.47,1.7377,211.973816,27.440001,25.673624,389.0317,123.440002,10.21,873.5
2005-07-21,1.546071,0.821625175,36.847363,7.44,1.7517,210.172348,27.030001,25.227703,383.4584,122.720001,10.17,883.5
2005-07-22,1.571429,0.820075447,36.997147,7.46,1.7389,210.592682,26.75,25.142315,390.415,123.540001,10.19,888.0
2005-07-25,1.564643,0.820613819,37.289585,7.45,1.7459,208.791214,26.52,25.066414,391.0198,123.190002,10.18,888.0
2005-07-26,1.558214,0.81300813,37.296719,7.45,1.7376,208.370865,26.889999,24.895636,392.8779,123.339996,10.18,884.0
2005-07-27,1.571071,0.808799741,37.360912,7.44,1.7446,208.971359,27.059999,25.332067,394.3213,123.790001,10.17,883.0
2005-07-28,1.564286,0.813206473,38.259628,7.47,1.7561,209.451752,27.34,25.398481,398.7561,124.57,10.2,886.5
2005-07-29,1.523214,0.817460966,38.174038,7.45,1.7579,207.169876,27.139999,25.142315,401.999,123.739998,10.16,896.0
2005-08-01,1.526786,0.825218683,37.417973,7.43,1.7681,205.668655,27.110001,25.275143,408.7134,123.650002,10.15,906.5
2005-08-02,1.5425,0.82047916,38.395149,7.43,1.7709,205.668655,27.559999,25.559772,411.846,124.389999,10.14,903.0
2005-08-03,1.543571,0.821895291,38.751781,7.44,1.7778,205.428452,27.639999,25.550285,406.9561,124.720001,10.16,914.5
2005-08-04,1.525357,0.823858955,38.495007,7.43,1.7806,204.227463,27.01,25.237192,409.8105,123.720001,10.15,907.5
2005-08-05,1.535357,0.822165584,37.289585,7.41,1.7793,203.026489,26.77,24.905123,414.7617,122.879997,10.12,909.5
2005-08-08,1.523214,0.823113013,36.476463,7.4,1.7847,202.726242,26.709999,24.867172,422.4249,122.650002,10.1,900.5
2005-08-09,1.565,0.824946378,36.818829,7.41,1.7874,205.008102,26.9,25.332067,418.8785,123.389999,10.11,904.5
2005-08-10,1.549286,0.825968448,36.733238,7.41,1.795,203.446823,26.879999,25.037951,430.5452,123.330002,10.12,902.5
2005-08-11,1.571429,0.833125052,36.932953,7.42,1.8109,207.229935,26.82,25.085388,437.7988,123.82,10.14,911.5
2005-08-12,1.646429,0.835421888,36.740372,7.45,1.8147,205.668655,26.309999,24.819735,441.011,123.059998,10.18,915.5
2005-08-15,1.702857,0.833472245,36.883022,7.44,1.8116,205.428452,26.530001,24.857685,437.8916,123.82,10.16,905.5
2005-08-16,1.651786,0.834445928,36.233952,7.45,1.8113,203.446823,26.0,24.71537,438.2619,122.209999,10.18,891.0
2005-08-17,1.683929,0.82433435,36.283878,7.44,1.806,204.767914,26.09,24.819735,424.1978,122.199997,10.16,890.5
2005-08-18,1.653571,0.820411847,36.298145,7.46,1.7953,204.107361,25.879999,24.554079,420.722,122.190002,10.18,892.0
2005-08-19,1.636786,0.825559316,36.840229,7.46,1.795,203.867172,25.65,24.240988,429.9886,122.470001,10.18,887.5
2005-08-22,1.638214,0.831669993,37.146935,7.46,1.8001,203.987274,26.059999,24.06072,432.3023,122.470001,10.18,891.0
2005-08-23,1.633571,0.835142809,37.389442,7.46,1.8017,203.987274,25.719999,23.804554,432.8727,122.239998,10.19,896.5
2005-08-24,1.634643,0.83984211,37.039944,7.47,1.8011,201.405151,25.530001,23.776091,441.0927,121.150002,10.19,897.5
2005-08-25,1.645,0.838785439,37.332382,7.47,1.8033,201.164948,25.459999,23.595825,441.264,121.589996,10.2,896.5
2005-08-26,1.633571,0.833472245,37.303852,7.46,1.8002,200.444366,25.41,23.614801,436.0066,120.760002,10.19,894.5
2005-08-29,1.637143,0.834794223,37.646221,7.47,1.7965,201.765442,25.73,23.814041,448.6483,121.690002,10.19,900.5
2005-08-30,1.663214,0.839137367,37.674751,7.49,1.7866,199.603668,25.57,23.851992,467.568,121.050003,10.23,889.0
2005-08-31,1.674643,0.841892575,38.437946,7.51,1.8041,201.8255,25.719999,24.174574,465.1507,122.580002,10.26,890.5
2005-09-01,1.652143,0.844880027,38.480743,7.52,1.8343,199.003189,25.26,24.003796,475.2528,122.489998,10.27,899.0
2005-09-02,1.650714,0.842034355,38.50214,7.51,1.8418,200.144119,25.280001,24.032257,462.1123,122.269997,10.26,906.0
2005-09-06,1.742857,0.840901446,39.671898,7.49,1.8427,203.807129,25.700001,24.544592,454.5915,123.699997,10.24,908.5
2005-09-07,1.738571,0.841467519,39.358059,7.48,1.8366,204.227463,25.66,24.952562,443.8634,123.910004,10.21,905.5
2005-09-08,1.777857,0.846310088,39.201141,7.48,1.8357,203.266678,26.09,25.151802,444.4716,123.5,10.21,910.5
2005-09-09,1.8325,0.848824378,39.700428,7.49,1.8391,204.047318,25.25,24.981026,442.6209,124.599998,10.21,911.5
2005-09-12,1.835714,0.842176183,39.957203,7.47,1.8197,206.749542,24.99,24.990513,435.7946,124.349998,10.2,906.0
2005-09-13,1.815,0.84623847,39.422253,7.49,1.8224,205.848801,24.9,24.648956,435.7552,123.660004,10.21,908.5
2005-09-14,1.771786,0.846883469,39.229671,7.48,1.8239,204.467667,24.49,24.696396,447.6102,123.209999,10.2,913.0
2005-09-15,1.781071,0.843881857,39.928673,7.46,1.8061,206.449295,24.549999,24.383303,445.6251,123.150002,10.18,917.5
2005-09-16,1.828929,0.848032564,40.599144,7.45,1.8082,206.989731,24.809999,24.573055,435.3258,123.5,10.16,920.0
2005-09-19,1.88,0.856164384,40.45649,7.46,1.8022,204.467667,24.68,24.288425,464.742,123.089996,10.17,925.0
2005-09-20,1.899643,0.854116843,40.263908,7.45,1.7984,203.206635,24.48,24.098673,457.287,122.050003,10.16,929.5
2005-09-21,1.861071,0.856384345,38.516403,7.47,1.8098,201.465195,24.5,24.013283,461.4078,120.910004,10.18,929.5
2005-09-22,1.853571,0.853533629,37.831669,7.47,1.7905,199.963974,24.559999,23.956356,463.3175,121.339996,10.19,924.5
2005-09-23,1.9,0.854554777,38.088444,7.45,1.7755,200.564468,24.379999,23.595825,450.6466,121.440002,10.16,922.5
2005-09-26,1.922857,0.8526603,38.701855,7.44,1.7793,199.783829,24.219999,23.899431,462.1043,121.580002,10.14,914.5
2005-09-27,1.908571,0.848968503,38.516403,7.43,1.7664,202.005646,23.83,23.529411,460.5641,121.550003,10.13,914.5
2005-09-28,1.824286,0.851788756,38.366619,7.44,1.7679,201.104904,23.950001,23.586338,473.2291,121.669998,10.15,909.0
2005-09-29,1.869286,0.853533629,38.580601,7.44,1.7612,202.065689,24.48,23.804554,473.6403,122.660004,10.13,926.5
2005-09-30,1.914643,0.859845228,38.116978,7.42,1.7643,202.185791,24.65,23.690702,469.5595,123.040001,10.11,930.5
2005-10-03,1.944286,0.857706493,38.145508,7.4,1.755,199.543625,24.6,23.994307,466.9965,122.599998,10.09,925.5
2005-10-04,1.919643,0.852587603,37.767475,7.41,1.7589,197.261749,24.5,23.946869,460.7094,121.220001,10.09,915.5
2005-10-05,1.885,0.845737483,36.718971,7.41,1.7624,196.240921,24.07,23.529411,454.9628,119.629997,10.1,909.0
2005-10-06,1.846429,0.84666836,36.804565,7.4,1.7789,201.705399,23.76,23.387096,442.7305,119.199997,10.1,926.5
2005-10-07,1.832143,0.851571149,37.104137,7.41,1.7617,205.488495,23.82,23.140417,444.3274,119.610001,10.1,933.5
2005-10-10,1.798929,0.850195545,36.291012,7.41,1.7564,204.107361,23.42,23.197344,443.5313,118.599998,10.1,936.5
2005-10-11,1.8425,0.850267834,35.634808,7.4,1.7464,202.966431,23.42,23.055029,453.8521,118.43,10.09,940.0
2005-10-12,1.758929,0.854043898,34.593437,7.38,1.7517,202.966431,23.24,23.567362,456.3618,117.5,10.06,943.5
2005-10-13,1.919286,0.844880027,33.580601,7.37,1.7568,204.287521,23.200001,23.244781,450.1537,117.43,10.04,930.5
2005-10-14,1.928571,0.842601955,34.700428,7.36,1.7684,206.209091,23.23,23.074003,445.6806,118.669998,10.03,924.5
2005-10-17,1.908571,0.847601288,36.141228,7.37,1.7542,204.227463,23.459999,22.884251,455.8552,119.110001,10.04,933.5
2005-10-18,1.864643,0.849184783,35.59201,7.37,1.7511,204.167419,23.719999,22.893738,446.4003,117.82,10.04,930.0
2005-10-19,1.962143,0.850846592,35.920113,7.38,1.7654,206.62944,23.690001,22.741936,442.1762,119.779999,10.05,927.0
2005-10-20,2.005,0.848608282,35.442226,7.38,1.7745,203.446823,23.620001,20.777988,432.5702,117.669998,10.05,923.5
2005-10-21,1.987857,0.841750842,36.333809,7.4,1.7685,202.546082,23.15,20.161289,433.6375,118.129997,10.08,927.5
2005-10-24,2.028214,0.842957093,37.631954,7.38,1.7691,204.948059,23.1,20.009487,430.7116,119.959999,10.05,927.5
2005-10-25,2.003571,0.851136267,37.696148,7.36,1.7845,203.626968,23.110001,20.113852,448.0824,119.720001,10.03,935.5
2005-10-26,2.036786,0.854773912,36.804565,7.33,1.7747,202.365936,23.07,19.981026,438.7688,119.370003,9.99,941.5
2005-10-27,1.978929,0.852587603,36.58345,7.34,1.7834,201.645355,22.84,20.018974,437.5439,118.099998,10.0,938.0
2005-10-28,1.945357,0.84932903,37.389442,7.34,1.7739,204.467667,23.33,20.398481,434.9742,119.800003,9.99,937.5
